image_id,file_name,mean_score,category,score_range,split
244856,244856.jpg,6.194312796208531,Landscape,mid_score,train
136912,136912.jpg,6.567708333333333,Architecture,mid_score,train
359317,359317.jpg,4.981981981981982,Sky,mid_score,train
582921,582921.jpg,5.808510638297872,Nature,mid_score,train
416145,416145.jpg,6.3247863247863245,Sky,mid_score,train
55678,55678.jpg,5.469635627530365,Sky,mid_score,train
674767,674767.jpg,6.7935483870967746,Landscape,mid_score,train
286935,286935.jpg,5.744565217391305,Landscape,mid_score,train
464223,464223.jpg,5.815315315315315,Landscape,mid_score,train
432008,432008.jpg,6.693396226415095,Nature,mid_score,train
402219,402219.jpg,6.223958333333333,Sky,mid_score,train
165254,165254.jpg,5.76510067114094,Architecture,mid_score,train
21459,21459.jpg,5.849462365591398,Sky,mid_score,train
419046,419046.jpg,4.779569892473118,Nature,mid_score,train
611611,611611.jpg,5.031055900621118,Nature,mid_score,train
23031,23031.jpg,5.797169811320755,Architecture,mid_score,train
405532,405532.jpg,4.988505747126437,Nature,mid_score,train
393648,393648.jpg,6.233128834355829,Nature,mid_score,train
633444,633444.jpg,6.662337662337662,Sky,mid_score,train
687211,687211.jpg,5.502857142857143,Sky,mid_score,train
390528,390528.jpg,5.075268817204301,Nature,mid_score,train
386731,386731.jpg,6.584905660377358,Sky,mid_score,train
496352,496352.jpg,6.272,Landscape,mid_score,train
622180,622180.jpg,5.939698492462312,Landscape,mid_score,train
445145,445145.jpg,5.317919075144508,Nature,mid_score,train
166088,166088.jpg,5.23469387755102,Architecture,mid_score,train
190297,190297.jpg,4.577287066246057,Landscape,mid_score,train
396885,396885.jpg,5.539568345323741,Nature,mid_score,train
674412,674412.jpg,5.053892215568863,Architecture,mid_score,train
61746,61746.jpg,5.245508982035928,Architecture,mid_score,train
376563,376563.jpg,5.1466666666666665,Nature,mid_score,train
401036,401036.jpg,5.0703125,Nature,mid_score,train
422710,422710.jpg,5.161764705882353,Rural,mid_score,train
135917,135917.jpg,5.005464480874317,Architecture,mid_score,train
147517,147517.jpg,4.726224783861672,Architecture,mid_score,train
581885,581885.jpg,4.5394736842105265,Nature,mid_score,train
241799,241799.jpg,4.844660194174757,Landscape,mid_score,train
499151,499151.jpg,5.0346153846153845,Landscape,mid_score,train
479901,479901.jpg,4.757990867579909,Rural,mid_score,train
447960,447960.jpg,5.582608695652174,Nature,mid_score,train
435035,435035.jpg,5.390134529147982,Landscape,mid_score,train
525378,525378.jpg,5.951807228915663,Landscape,mid_score,train
493958,493958.jpg,5.37125748502994,Architecture,mid_score,train
147548,147548.jpg,5.489913544668588,Nature,mid_score,train
168994,168994.jpg,5.212707182320442,Nature,mid_score,train
674709,674709.jpg,5.631205673758865,Architecture,mid_score,train
655835,655835.jpg,6.053892215568863,Nature,mid_score,train
119220,119220.jpg,6.456410256410257,Nature,mid_score,train
104801,104801.jpg,4.411458333333333,Nature,mid_score,train
633876,633876.jpg,5.766536964980545,Landscape,mid_score,train
182292,182292.jpg,5.5772357723577235,Nature,mid_score,train
559986,559986.jpg,5.602941176470588,Sky,mid_score,train
691892,691892.jpg,4.051020408163265,Rural,mid_score,train
30775,30775.jpg,4.714285714285714,Nature,mid_score,train
44361,44361.jpg,4.655172413793103,Performance,mid_score,train
495995,495995.jpg,5.539906103286385,Nature,mid_score,train
526999,526999.jpg,4.972027972027972,Landscape,mid_score,train
522046,522046.jpg,5.899408284023669,Nature,mid_score,train
11636,11636.jpg,6.372340425531915,Landscape,mid_score,train
429998,429998.jpg,5.2,Nature,mid_score,train
434229,434229.jpg,5.352657004830918,Nature,mid_score,train
270793,270793.jpg,4.796491228070176,Nature,mid_score,train
40090,40090.jpg,4.942675159235669,Nature,mid_score,train
315507,315507.jpg,5.290196078431372,Landscape,mid_score,train
374079,374079.jpg,4.653465346534653,Architecture,mid_score,train
36758,36758.jpg,5.485915492957746,Nature,mid_score,train
625523,625523.jpg,4.298780487804878,Sky,mid_score,train
147159,147159.jpg,6.225519287833828,Rural,mid_score,train
471723,471723.jpg,4.938650306748467,Architecture,mid_score,train
282981,282981.jpg,5.483333333333333,Transportation,mid_score,train
58671,58671.jpg,6.547445255474453,Travel,mid_score,train
115117,115117.jpg,6.514056224899599,Sky,mid_score,train
560545,560545.jpg,4.300613496932515,Nature,mid_score,train
274939,274939.jpg,5.713603818615752,Rural,mid_score,train
426806,426806.jpg,5.258620689655173,Landscape,mid_score,train
400127,400127.jpg,6.107558139534884,Nature,mid_score,train
665434,665434.jpg,4.229591836734694,Nature,mid_score,train
653266,653266.jpg,6.796680497925311,Architecture,mid_score,train
522218,522218.jpg,5.6647058823529415,Landscape,mid_score,train
55737,55737.jpg,4.643518518518518,Nature,mid_score,train
442428,442428.jpg,6.324324324324325,Nature,mid_score,train
113894,113894.jpg,4.865454545454545,Landscape,mid_score,train
523356,523356.jpg,4.549738219895288,Architecture,mid_score,train
529211,529211.jpg,5.790960451977401,Nature,mid_score,train
318231,318231.jpg,5.972222222222222,Travel,mid_score,train
595687,595687.jpg,4.474025974025974,Nature,mid_score,train
570420,570420.jpg,5.630952380952381,Nature,mid_score,train
610205,610205.jpg,4.2368421052631575,Landscape,mid_score,train
480454,480454.jpg,5.116161616161616,Nature,mid_score,train
17559,17559.jpg,4.65,Nature,mid_score,train
386664,386664.jpg,5.012448132780083,Landscape,mid_score,train
358691,358691.jpg,4.954337899543379,Sky,mid_score,train
200345,200345.jpg,4.904109589041096,Sky,mid_score,train
283962,283962.jpg,6.27734375,Nature,mid_score,train
457961,457961.jpg,4.6503067484662575,Landscape,mid_score,train
570812,570812.jpg,5.566666666666666,Rural,mid_score,train
662252,662252.jpg,4.984375,Architecture,mid_score,train
415663,415663.jpg,4.7818930041152266,Performance,mid_score,train
477497,477497.jpg,5.074712643678161,Landscape,mid_score,train
200716,200716.jpg,4.84789644012945,Sky,mid_score,train
362365,362365.jpg,5.270531400966184,Architecture,mid_score,train
447666,447666.jpg,5.201117318435754,Architecture,mid_score,train
612982,612982.jpg,4.619047619047619,Landscape,mid_score,train
485451,485451.jpg,6.191489361702128,Performance,mid_score,train
521498,521498.jpg,6.0523255813953485,Landscape,mid_score,train
262396,262396.jpg,4.800724637681159,Nature,mid_score,train
183165,183165.jpg,5.418032786885246,Nature,mid_score,train
249534,249534.jpg,5.8125,Nature,mid_score,train
232748,232748.jpg,5.256521739130434,Sky,mid_score,train
440293,440293.jpg,5.357843137254902,Nature,mid_score,train
638789,638789.jpg,5.960199004975125,Nature,mid_score,train
243168,243168.jpg,5.223404255319149,Performance,mid_score,train
387897,387897.jpg,6.071161048689139,Nature,mid_score,train
628985,628985.jpg,5.662207357859532,Travel,mid_score,train
144356,144356.jpg,4.5936254980079685,Landscape,mid_score,train
283891,283891.jpg,5.1602209944751385,Landscape,mid_score,train
364194,364194.jpg,4.809364548494983,Nature,mid_score,train
625458,625458.jpg,5.348101265822785,Nature,mid_score,train
289255,289255.jpg,6.598958333333333,Landscape,mid_score,train
11235,11235.jpg,5.633165829145729,Rural,mid_score,train
282664,282664.jpg,5.36,Landscape,mid_score,train
322114,322114.jpg,5.860576923076923,Transportation,mid_score,train
472074,472074.jpg,4.911504424778761,Nature,mid_score,train
614885,614885.jpg,4.546666666666667,Architecture,mid_score,train
443391,443391.jpg,5.576470588235294,Architecture,mid_score,train
578009,578009.jpg,5.0212765957446805,Nature,mid_score,train
230245,230245.jpg,5.762962962962963,Landscape,mid_score,train
577714,577714.jpg,6.961165048543689,Nature,mid_score,train
149840,149840.jpg,6.7979274611398965,Rural,mid_score,train
315903,315903.jpg,5.485576923076923,Nature,mid_score,train
675077,675077.jpg,6.507042253521127,Landscape,mid_score,train
480351,480351.jpg,5.2076502732240435,Transportation,mid_score,train
31553,31553.jpg,6.004385964912281,Architecture,mid_score,train
254523,254523.jpg,5.7251461988304095,Sky,mid_score,train
528286,528286.jpg,5.988700564971752,Landscape,mid_score,train
596082,596082.jpg,6.270833333333333,Nature,mid_score,train
168493,168493.jpg,5.445344129554656,Nature,mid_score,train
602507,602507.jpg,5.123711340206185,Sky,mid_score,train
383383,383383.jpg,6.0,Landscape,mid_score,train
547060,547060.jpg,6.119205298013245,Landscape,mid_score,train
669839,669839.jpg,6.47741935483871,Landscape,mid_score,train
43257,43257.jpg,4.342222222222222,Nature,mid_score,train
368417,368417.jpg,4.768041237113402,Architecture,mid_score,train
24037,24037.jpg,4.447826086956522,Landscape,mid_score,train
49351,49351.jpg,5.012396694214876,Sky,mid_score,train
571823,571823.jpg,4.255,Landscape,mid_score,train
418679,418679.jpg,6.146938775510204,Nature,mid_score,train
67196,67196.jpg,6.167539267015707,Architecture,mid_score,train
443904,443904.jpg,4.9021739130434785,Nature,mid_score,train
676624,676624.jpg,6.03125,Nature,mid_score,train
605812,605812.jpg,6.544715447154472,Landscape,mid_score,train
245508,245508.jpg,5.3776223776223775,Landscape,mid_score,train
245568,245568.jpg,6.308035714285714,Performance,mid_score,train
104611,104611.jpg,4.96,Transportation,mid_score,train
203507,203507.jpg,5.428571428571429,Nature,mid_score,train
462030,462030.jpg,6.270440251572327,Transportation,mid_score,train
577652,577652.jpg,5.459119496855346,Architecture,mid_score,train
434643,434643.jpg,6.371308016877637,Nature,mid_score,train
224061,224061.jpg,4.901185770750988,Nature,mid_score,train
118959,118959.jpg,5.036649214659686,Nature,mid_score,train
472334,472334.jpg,4.8895348837209305,Nature,mid_score,train
656218,656218.jpg,6.047337278106509,Nature,mid_score,train
669546,669546.jpg,5.720779220779221,Architecture,mid_score,train
455288,455288.jpg,5.35064935064935,Nature,mid_score,train
282953,282953.jpg,4.6022727272727275,Travel,mid_score,train
204855,204855.jpg,6.277777777777778,Landscape,mid_score,train
648813,648813.jpg,5.310502283105023,Architecture,mid_score,train
636153,636153.jpg,5.9875,Architecture,mid_score,train
471420,471420.jpg,5.189075630252101,Performance,mid_score,train
420945,420945.jpg,5.6125,Performance,mid_score,train
226503,226503.jpg,5.108333333333333,Architecture,mid_score,train
231516,231516.jpg,5.299107142857143,Nature,mid_score,train
263621,263621.jpg,5.084,Architecture,mid_score,train
550047,550047.jpg,5.4010989010989015,Travel,mid_score,train
636839,636839.jpg,5.355263157894737,Landscape,mid_score,train
663545,663545.jpg,5.459119496855346,Nature,mid_score,train
432840,432840.jpg,4.681818181818182,Landscape,mid_score,train
472812,472812.jpg,6.064327485380117,Travel,mid_score,train
40653,40653.jpg,5.16734693877551,Landscape,mid_score,train
136709,136709.jpg,5.45945945945946,Nature,mid_score,train
611582,611582.jpg,4.932584269662922,Nature,mid_score,train
424779,424779.jpg,4.756578947368421,Transportation,mid_score,train
651112,651112.jpg,5.668674698795181,Landscape,mid_score,train
676005,676005.jpg,5.6923076923076925,Nature,mid_score,train
516401,516401.jpg,4.785087719298246,Landscape,mid_score,train
272131,272131.jpg,4.380327868852459,Architecture,mid_score,train
26328,26328.jpg,5.417040358744394,Nature,mid_score,train
61744,61744.jpg,5.1453900709219855,Nature,mid_score,train
564196,564196.jpg,6.214285714285714,Nature,mid_score,train
539873,539873.jpg,4.630434782608695,Landscape,mid_score,train
26909,26909.jpg,5.149606299212598,Nature,mid_score,train
506155,506155.jpg,4.832258064516129,Nature,mid_score,train
100661,100661.jpg,4.947040498442368,Transportation,mid_score,train
523795,523795.jpg,5.62200956937799,Nature,mid_score,train
183074,183074.jpg,6.165322580645161,Landscape,mid_score,train
262227,262227.jpg,5.821818181818182,Landscape,mid_score,train
64829,64829.jpg,4.018248175182482,Rural,mid_score,train
69229,69229.jpg,6.289115646258503,Nature,mid_score,train
679628,679628.jpg,4.448275862068965,Landscape,mid_score,train
679865,679865.jpg,6.367469879518072,Nature,mid_score,train
103212,103212.jpg,5.01015228426396,Landscape,mid_score,train
113593,113593.jpg,5.059233449477352,Transportation,mid_score,train
139827,139827.jpg,4.3546099290780145,Transportation,mid_score,train
196816,196816.jpg,4.142857142857143,Transportation,mid_score,train
49196,49196.jpg,5.956521739130435,Nature,mid_score,train
431549,431549.jpg,5.388888888888889,Nature,mid_score,train
275322,275322.jpg,4.900462962962963,Performance,mid_score,train
225019,225019.jpg,6.261744966442953,Rural,mid_score,train
616713,616713.jpg,5.879746835443038,Landscape,mid_score,train
444576,444576.jpg,6.466346153846154,Transportation,mid_score,train
414896,414896.jpg,4.784313725490196,Transportation,mid_score,train
41298,41298.jpg,6.221343873517786,Architecture,mid_score,train
433555,433555.jpg,6.922580645161291,Landscape,mid_score,train
103758,103758.jpg,5.391634980988593,Nature,mid_score,train
375673,375673.jpg,4.590425531914893,Transportation,mid_score,train
616773,616773.jpg,6.343065693430657,Sky,mid_score,train
511211,511211.jpg,5.03921568627451,Nature,mid_score,train
360813,360813.jpg,4.747572815533981,Landscape,mid_score,train
163634,163634.jpg,5.78169014084507,Architecture,mid_score,train
562769,562769.jpg,5.461187214611872,Sky,mid_score,train
604441,604441.jpg,5.695876288659794,Nature,mid_score,train
635173,635173.jpg,5.2824858757062145,Architecture,mid_score,train
166482,166482.jpg,6.275303643724697,Sky,mid_score,train
100808,100808.jpg,5.083333333333333,Nature,mid_score,train
382603,382603.jpg,6.757142857142857,Landscape,mid_score,train
383307,383307.jpg,4.60352422907489,Nature,mid_score,train
547829,547829.jpg,5.109523809523809,Nature,mid_score,train
229038,229038.jpg,4.405904059040591,Landscape,mid_score,train
158465,158465.jpg,4.717557251908397,Nature,mid_score,train
648259,648259.jpg,4.6298076923076925,Performance,mid_score,train
376030,376030.jpg,4.62396694214876,Transportation,mid_score,train
424693,424693.jpg,6.041095890410959,Nature,mid_score,train
206573,206573.jpg,4.51685393258427,Architecture,mid_score,train
230388,230388.jpg,6.273062730627307,Landscape,mid_score,train
571993,571993.jpg,5.30188679245283,Rural,mid_score,train
669174,669174.jpg,6.238372093023256,Landscape,mid_score,train
18241,18241.jpg,5.615384615384615,Landscape,mid_score,train
535573,535573.jpg,6.25,Landscape,mid_score,train
390793,390793.jpg,5.10377358490566,Landscape,mid_score,train
315810,315810.jpg,5.651428571428571,Nature,mid_score,train
604832,604832.jpg,6.1440677966101696,Landscape,mid_score,train
504215,504215.jpg,5.726114649681529,Architecture,mid_score,train
599849,599849.jpg,5.296774193548387,Architecture,mid_score,train
476598,476598.jpg,5.842342342342342,Landscape,mid_score,train
298319,298319.jpg,6.086206896551724,Nature,mid_score,train
18117,18117.jpg,6.776859504132231,Sky,mid_score,train
390692,390692.jpg,4.783505154639175,Rural,mid_score,train
10095,10095.jpg,5.596938775510204,Landscape,mid_score,train
493668,493668.jpg,5.367567567567567,Landscape,mid_score,train
121175,121175.jpg,4.822742474916388,Nature,mid_score,train
600242,600242.jpg,6.290780141843972,Nature,mid_score,train
204522,204522.jpg,6.63849765258216,Landscape,mid_score,train
386695,386695.jpg,4.925675675675675,Sky,mid_score,train
625078,625078.jpg,5.37037037037037,Architecture,mid_score,train
445771,445771.jpg,5.611607142857143,Sky,mid_score,train
361969,361969.jpg,4.739130434782608,Landscape,mid_score,train
682366,682366.jpg,5.188311688311688,Nature,mid_score,train
135442,135442.jpg,5.342182890855457,Travel,mid_score,train
230571,230571.jpg,5.69283276450512,Sky,mid_score,train
664814,664814.jpg,5.680722891566265,Nature,mid_score,train
506142,506142.jpg,6.3602484472049685,Transportation,mid_score,train
642565,642565.jpg,5.756880733944954,Nature,mid_score,train
658457,658457.jpg,4.84180790960452,Sky,mid_score,train
198761,198761.jpg,5.940928270042194,Nature,mid_score,train
361193,361193.jpg,4.963157894736842,Nature,mid_score,train
497959,497959.jpg,5.042801556420233,Nature,mid_score,train
48165,48165.jpg,5.756521739130434,Landscape,mid_score,train
103335,103335.jpg,5.276515151515151,Transportation,mid_score,train
230267,230267.jpg,6.09433962264151,Sky,mid_score,train
420669,420669.jpg,5.852017937219731,Landscape,mid_score,train
534322,534322.jpg,5.029629629629629,Nature,mid_score,train
260657,260657.jpg,5.225454545454546,Rural,mid_score,train
139756,139756.jpg,6.023728813559322,Architecture,mid_score,train
164970,164970.jpg,5.737179487179487,Architecture,mid_score,train
400819,400819.jpg,6.372549019607843,Travel,mid_score,train
313334,313334.jpg,5.705882352941177,Nature,mid_score,train
233901,233901.jpg,4.640692640692641,Nature,mid_score,train
140568,140568.jpg,6.4907407407407405,Nature,mid_score,train
443518,443518.jpg,6.571428571428571,Landscape,mid_score,train
249602,249602.jpg,5.196363636363636,Landscape,mid_score,train
236797,236797.jpg,4.816831683168317,Architecture,mid_score,train
391375,391375.jpg,5.958904109589041,Sky,mid_score,train
686880,686880.jpg,4.469879518072289,Transportation,mid_score,train
678549,678549.jpg,5.257777777777778,Transportation,mid_score,train
365960,365960.jpg,6.252336448598131,Nature,mid_score,train
619426,619426.jpg,5.933673469387755,Nature,mid_score,train
39891,39891.jpg,5.79054054054054,Nature,mid_score,train
533522,533522.jpg,5.243421052631579,Nature,mid_score,train
13707,13707.jpg,4.921568627450981,Landscape,mid_score,train
268336,268336.jpg,6.475555555555555,Landscape,mid_score,train
543426,543426.jpg,5.282894736842105,Performance,mid_score,train
662278,662278.jpg,5.532967032967033,Nature,mid_score,train
607174,607174.jpg,6.6484375,Landscape,mid_score,train
553825,553825.jpg,5.876923076923077,Landscape,mid_score,train
563054,563054.jpg,6.71523178807947,Architecture,mid_score,train
221996,221996.jpg,5.7772277227722775,Rural,mid_score,train
652907,652907.jpg,5.703947368421052,Architecture,mid_score,train
587699,587699.jpg,6.910614525139665,Performance,mid_score,train
372389,372389.jpg,5.442211055276382,Nature,mid_score,train
11006,11006.jpg,6.2845188284518825,Landscape,mid_score,train
562939,562939.jpg,6.1231884057971016,Landscape,mid_score,train
275508,275508.jpg,6.35377358490566,Landscape,mid_score,train
279178,279178.jpg,5.539647577092511,Nature,mid_score,train
365504,365504.jpg,5.043771043771044,Landscape,mid_score,train
391427,391427.jpg,6.071111111111111,Landscape,mid_score,train
512570,512570.jpg,6.092920353982301,Landscape,mid_score,train
684056,684056.jpg,5.532894736842105,Sky,mid_score,train
10258,10258.jpg,4.612565445026178,Architecture,mid_score,train
447986,447986.jpg,4.973293768545994,Sky,mid_score,train
464482,464482.jpg,5.3852813852813854,Nature,mid_score,train
401243,401243.jpg,4.116731517509727,Landscape,mid_score,train
185278,185278.jpg,5.065573770491803,Sky,mid_score,train
285377,285377.jpg,5.907692307692308,Nature,mid_score,train
528526,528526.jpg,6.468208092485549,Rural,mid_score,train
490845,490845.jpg,4.900662251655629,Nature,mid_score,train
319335,319335.jpg,4.331967213114754,Nature,mid_score,train
375637,375637.jpg,4.181818181818182,Architecture,mid_score,train
521783,521783.jpg,6.530487804878049,Nature,mid_score,train
54720,54720.jpg,6.458677685950414,Nature,mid_score,train
196026,196026.jpg,4.585454545454546,Transportation,mid_score,train
492450,492450.jpg,6.221052631578948,Transportation,mid_score,train
439091,439091.jpg,5.961325966850829,Nature,mid_score,train
366180,366180.jpg,5.786069651741293,Architecture,mid_score,train
415968,415968.jpg,4.489675516224189,Landscape,mid_score,train
3915,3915.jpg,4.631578947368421,Rural,mid_score,train
188812,188812.jpg,5.393258426966292,Nature,mid_score,train
272857,272857.jpg,5.833723653395785,Nature,mid_score,train
403709,403709.jpg,5.2272727272727275,Nature,mid_score,train
541208,541208.jpg,4.7727272727272725,Nature,mid_score,train
204843,204843.jpg,5.995575221238938,Nature,mid_score,train
571142,571142.jpg,6.772093023255814,Landscape,mid_score,train
512752,512752.jpg,5.091324200913242,Transportation,mid_score,train
310582,310582.jpg,5.359605911330049,Architecture,mid_score,train
250900,250900.jpg,5.256410256410256,Performance,mid_score,train
674496,674496.jpg,5.109756097560975,Landscape,mid_score,train
377196,377196.jpg,5.884297520661157,Transportation,mid_score,train
666731,666731.jpg,5.071651090342679,Landscape,mid_score,train
255162,255162.jpg,6.079510703363915,Landscape,mid_score,train
492489,492489.jpg,4.855491329479769,Sky,mid_score,train
551153,551153.jpg,5.280701754385965,Landscape,mid_score,train
43231,43231.jpg,4.738938053097345,Architecture,mid_score,train
480344,480344.jpg,5.5594059405940595,Transportation,mid_score,train
676378,676378.jpg,5.913978494623656,Sky,mid_score,train
312822,312822.jpg,5.168181818181818,Performance,mid_score,train
434488,434488.jpg,5.412017167381975,Nature,mid_score,train
627975,627975.jpg,5.945121951219512,Landscape,mid_score,train
160307,160307.jpg,6.2727272727272725,Landscape,mid_score,train
199304,199304.jpg,5.094017094017094,Nature,mid_score,train
13644,13644.jpg,4.833333333333333,Landscape,mid_score,train
516691,516691.jpg,4.445414847161572,Nature,mid_score,train
605726,605726.jpg,5.619047619047619,Rural,mid_score,train
18677,18677.jpg,4.670731707317073,Nature,mid_score,train
670970,670970.jpg,4.925465838509317,Landscape,mid_score,train
387944,387944.jpg,5.783464566929134,Nature,mid_score,train
669394,669394.jpg,5.901960784313726,Nature,mid_score,train
18727,18727.jpg,5.0257510729613735,Nature,mid_score,train
188677,188677.jpg,5.6603053435114505,Nature,mid_score,train
21231,21231.jpg,4.5136612021857925,Nature,mid_score,train
605659,605659.jpg,6.487394957983193,Landscape,mid_score,train
444777,444777.jpg,5.297169811320755,Performance,mid_score,train
68187,68187.jpg,4.994252873563219,Rural,mid_score,train
534690,534690.jpg,6.057553956834532,Nature,mid_score,train
546193,546193.jpg,6.7190082644628095,Nature,mid_score,train
287824,287824.jpg,5.55440414507772,Nature,mid_score,train
633685,633685.jpg,4.729166666666667,Architecture,mid_score,train
166470,166470.jpg,5.958677685950414,Architecture,mid_score,train
591763,591763.jpg,5.826666666666667,Landscape,mid_score,train
659145,659145.jpg,6.462882096069869,Architecture,mid_score,train
2437,2437.jpg,5.845814977973569,Nature,mid_score,train
298255,298255.jpg,5.303754266211604,Nature,mid_score,train
383868,383868.jpg,5.512820512820513,Sky,mid_score,train
360768,360768.jpg,4.717821782178218,Nature,mid_score,train
369524,369524.jpg,4.465753424657534,Nature,mid_score,train
438418,438418.jpg,5.034090909090909,Sky,mid_score,train
228314,228314.jpg,4.118881118881119,Transportation,mid_score,train
679231,679231.jpg,5.256944444444445,Nature,mid_score,train
29408,29408.jpg,5.1607843137254905,Sky,mid_score,train
593918,593918.jpg,4.822429906542056,Landscape,mid_score,train
298143,298143.jpg,4.180555555555555,Nature,mid_score,train
487589,487589.jpg,6.945054945054945,Landscape,mid_score,train
523821,523821.jpg,5.928994082840236,Transportation,mid_score,train
579640,579640.jpg,5.8618421052631575,Nature,mid_score,train
635808,635808.jpg,6.524193548387097,Landscape,mid_score,train
231165,231165.jpg,4.133828996282528,Landscape,mid_score,train
489760,489760.jpg,4.066666666666666,Nature,mid_score,train
254874,254874.jpg,5.081081081081081,Landscape,mid_score,train
516365,516365.jpg,4.927659574468085,Landscape,mid_score,train
442183,442183.jpg,5.278048780487805,Landscape,mid_score,train
494540,494540.jpg,5.3431372549019605,Transportation,mid_score,train
475568,475568.jpg,6.104803493449782,Nature,mid_score,train
665443,665443.jpg,4.49685534591195,Landscape,mid_score,train
640635,640635.jpg,6.0,Architecture,mid_score,train
224869,224869.jpg,5.2827586206896555,Nature,mid_score,train
679204,679204.jpg,6.1923076923076925,Landscape,mid_score,train
669051,669051.jpg,5.197530864197531,Nature,mid_score,train
433177,433177.jpg,5.398104265402844,Nature,mid_score,train
442660,442660.jpg,5.767441860465116,Architecture,mid_score,train
385927,385927.jpg,5.037974683544304,Nature,mid_score,train
103101,103101.jpg,4.9451476793248945,Nature,mid_score,train
522004,522004.jpg,4.961352657004831,Nature,mid_score,train
498433,498433.jpg,4.962264150943396,Landscape,mid_score,train
501190,501190.jpg,6.60248447204969,Nature,mid_score,train
64634,64634.jpg,5.67379679144385,Landscape,mid_score,train
533937,533937.jpg,6.380645161290323,Landscape,mid_score,train
676124,676124.jpg,6.155405405405405,Nature,mid_score,train
313784,313784.jpg,4.36875,Nature,mid_score,train
397810,397810.jpg,6.640816326530612,Sky,mid_score,train
587754,587754.jpg,5.5964912280701755,Sky,mid_score,train
654626,654626.jpg,5.144796380090498,Transportation,mid_score,train
415430,415430.jpg,6.085201793721973,Transportation,mid_score,train
486776,486776.jpg,5.7569060773480665,Performance,mid_score,train
165520,165520.jpg,5.377926421404682,Landscape,mid_score,train
226903,226903.jpg,6.145669291338582,Landscape,mid_score,train
225690,225690.jpg,5.620833333333334,Travel,mid_score,train
625601,625601.jpg,6.347058823529411,Nature,mid_score,train
364824,364824.jpg,5.512280701754386,Nature,mid_score,train
639429,639429.jpg,5.878947368421053,Architecture,mid_score,train
570093,570093.jpg,4.836448598130841,Landscape,mid_score,train
639808,639808.jpg,6.2227722772277225,Architecture,mid_score,train
441358,441358.jpg,6.387755102040816,Nature,mid_score,train
109796,109796.jpg,5.105263157894737,Nature,mid_score,train
447497,447497.jpg,5.070707070707071,Landscape,mid_score,train
317012,317012.jpg,5.9185185185185185,Sky,mid_score,train
292338,292338.jpg,5.612426035502959,Performance,mid_score,train
403835,403835.jpg,6.16580310880829,Landscape,mid_score,train
60026,60026.jpg,5.258823529411765,Sky,mid_score,train
215996,215996.jpg,5.736654804270462,Transportation,mid_score,train
211756,211756.jpg,5.6118143459915615,Travel,mid_score,train
627703,627703.jpg,5.761261261261262,Nature,mid_score,train
402564,402564.jpg,6.865116279069768,Travel,mid_score,train
638699,638699.jpg,6.705,Architecture,mid_score,train
262757,262757.jpg,6.070110701107011,Transportation,mid_score,train
207794,207794.jpg,5.56544502617801,Landscape,mid_score,train
254156,254156.jpg,5.301449275362319,Sky,mid_score,train
163627,163627.jpg,6.524793388429752,Nature,mid_score,train
303250,303250.jpg,5.25,Nature,mid_score,train
110123,110123.jpg,4.66044776119403,Nature,mid_score,train
497021,497021.jpg,6.590909090909091,Landscape,mid_score,train
140492,140492.jpg,5.080419580419581,Transportation,mid_score,train
471328,471328.jpg,4.808695652173913,Transportation,mid_score,train
663428,663428.jpg,6.102409638554217,Landscape,mid_score,train
283881,283881.jpg,5.782738095238095,Nature,mid_score,train
62615,62615.jpg,5.573770491803279,Architecture,mid_score,train
58852,58852.jpg,5.893048128342246,Sky,mid_score,train
545401,545401.jpg,6.420382165605096,Landscape,mid_score,train
195669,195669.jpg,6.086956521739131,Nature,mid_score,train
102989,102989.jpg,5.440860215053763,Architecture,mid_score,train
188680,188680.jpg,5.0347490347490345,Rural,mid_score,train
571380,571380.jpg,5.957746478873239,Landscape,mid_score,train
257191,257191.jpg,5.134328358208955,Nature,mid_score,train
672193,672193.jpg,5.10828025477707,Performance,mid_score,train
534057,534057.jpg,6.073825503355705,Sky,mid_score,train
44303,44303.jpg,5.469135802469136,Landscape,mid_score,train
388356,388356.jpg,4.861471861471862,Sky,mid_score,train
116887,116887.jpg,5.308641975308642,Nature,mid_score,train
596513,596513.jpg,4.851612903225806,Nature,mid_score,train
377447,377447.jpg,5.903381642512077,Landscape,mid_score,train
512470,512470.jpg,5.9908675799086755,Landscape,mid_score,train
537119,537119.jpg,5.906077348066298,Landscape,mid_score,train
456454,456454.jpg,5.314814814814815,Landscape,mid_score,train
217738,217738.jpg,4.598006644518272,Nature,mid_score,train
377472,377472.jpg,5.871485943775101,Transportation,mid_score,train
409701,409701.jpg,5.294685990338165,Landscape,mid_score,train
403932,403932.jpg,6.606060606060606,Landscape,mid_score,train
281862,281862.jpg,4.779043280182233,Nature,mid_score,train
500036,500036.jpg,5.284916201117318,Landscape,mid_score,train
176548,176548.jpg,4.525735294117647,Landscape,mid_score,train
621558,621558.jpg,5.819327731092437,Landscape,mid_score,train
255622,255622.jpg,5.67076923076923,Sky,mid_score,train
457718,457718.jpg,5.365296803652968,Architecture,mid_score,train
691502,691502.jpg,5.482352941176471,Performance,mid_score,train
165897,165897.jpg,4.632107023411371,Landscape,mid_score,train
551814,551814.jpg,5.611111111111111,Architecture,mid_score,train
430952,430952.jpg,5.371859296482412,Nature,mid_score,train
159972,159972.jpg,5.274611398963731,Architecture,mid_score,train
